Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q	Blink	LeftWink	RightWink	EyesOpen	LeftEyeLid	RightEyelid
94.000000	4357.435897	4932.820513	4386.666667	3526.666667	3999.487179	4608.205128	4658.974359	4504.102564	4038.461538	4025.641026	4384.615385	4399.487179	4376.923077	4609.230769	1740.000000	1661.000000	76.576000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
95.000000	4382.564103	4955.897436	4400.512821	3542.564103	4015.384615	4649.743590	4664.102564	4506.153846	4043.076923	4021.025641	4384.102564	4404.102564	4384.615385	4617.948718	1741.000000	1657.000000	76.585000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
96.000000	4384.102564	4940.000000	4400.512821	3535.384615	4008.205128	4621.025641	4654.358974	4496.923077	4035.897436	4015.897436	4384.615385	4398.974359	4384.102564	4612.307692	1744.000000	1654.000000	76.593000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
97.000000	4357.948718	4900.000000	4389.743590	3520.000000	3990.256410	4589.230769	4651.282051	4503.589744	4040.000000	4019.487179	4388.205128	4395.384615	4372.307692	4595.384615	1748.000000	1651.000000	76.601000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
98.000000	4351.794872	4912.307692	4384.615385	3521.025641	3997.435897	4581.025641	4655.897436	4522.051282	4064.102564	4022.051282	4386.666667	4395.897436	4367.692308	4582.564103	1749.000000	1652.000000	76.608000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
99.000000	4381.538462	4963.589744	4398.461538	3542.564103	4021.538462	4582.051282	4656.923077	4524.102564	4066.666667	4022.051282	4386.666667	4399.487179	4371.794872	4587.692308	1753.000000	1654.000000	76.615000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
100.000000	4409.230769	4991.794872	4417.435897	3569.230769	4034.871795	4613.846154	4655.384615	4515.384615	4074.871795	4026.666667	4387.692308	4406.153846	4366.153846	4597.435897	1755.000000	1654.000000	76.623000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
101.000000	4400.000000	4990.256410	4405.641026	3566.666667	4026.153846	4618.461538	4651.282051	4505.641026	4046.666667	4015.384615	4367.692308	4394.871795	4329.230769	4581.025641	1758.000000	1651.000000	76.631000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
102.000000	4389.230769	4994.871795	4393.333333	3558.974359	4025.641026	4604.615385	4654.871795	4505.128205	3988.717949	4001.025641	4349.743590	4382.051282	4295.384615	4559.487179	1758.000000	1646.000000	76.639000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
103.000000	4392.307692	5005.641026	4394.871795	3565.641026	4037.948718	4602.564103	4652.820513	4500.000000	4017.948718	3981.538462	4333.846154	4375.897436	4273.333333	4540.000000	1760.000000	1643.000000	76.648000	0.000000	0.000000	0.000000	0.000000	4	4	4	4	4	4	4	4	3	3	4	4	4	4	4	4	0	0	0	1	0.000	0.000
