Counter	AF3	F7	F3	FC5	T7	P7	O1	O2	P8	T8	FC6	F4	F8	AF4	GyroX	GyroY	Timestamp	FUNC_ID	FUNC_VALUE	MARKER	SYNC_SIGNAL	CMS_Q	DRL_Q	AF3_Q	F7_Q	F3_Q	FC5_Q	T7_Q	P7_Q	O1_Q	O2_Q	P8_Q	T8_Q	FC6_Q	F4_Q	F8_Q	AF4_Q	Blink	LeftWink	RightWink	EyesOpen	LeftEyeLid	RightEyelid
0.000000	4360.512821	4385.641026	4408.205128	3709.230769	4383.076923	4614.871795	4629.743590	4523.589744	4025.128205	4103.589744	4516.410256	4438.461538	4266.666667	3953.846154	1736.000000	1678.000000	28.399000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
1.000000	4357.948718	4389.743590	4408.205128	3713.333333	4385.128205	4614.358974	4633.333333	4524.102564	4024.102564	4104.615385	4517.435897	4437.435897	4265.128205	3952.307692	1737.000000	1678.000000	28.407000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
2.000000	4353.333333	4389.230769	4408.205128	3715.384615	4387.179487	4613.846154	4631.282051	4520.512821	4022.051282	4103.076923	4518.461538	4438.974359	4268.205128	3953.333333	1737.000000	1677.000000	28.419000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
3.000000	4354.871795	4385.641026	4407.692308	3713.846154	4384.615385	4614.871795	4629.743590	4521.025641	4021.025641	4103.076923	4515.897436	4438.974359	4270.769231	3952.307692	1737.000000	1679.000000	28.423000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
4.000000	4358.974359	4385.128205	4405.641026	3712.820513	4382.051282	4615.384615	4630.769231	4523.076923	4022.564103	4106.153846	4514.871795	4440.000000	4268.205128	3950.769231	1738.000000	1678.000000	28.430000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
5.000000	4357.948718	4386.153846	4403.589744	3713.333333	4382.564103	4611.794872	4630.769231	4523.076923	4024.615385	4103.589744	4516.923077	4438.461538	4265.641026	3951.794872	1737.000000	1678.000000	28.438000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
6.000000	4354.358974	4385.641026	4405.641026	3714.358974	4383.589744	4608.205128	4632.307692	4519.487179	4023.589744	4097.435897	4520.512821	4438.974359	4266.153846	3953.846154	1737.000000	1678.000000	28.450000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
7.000000	4354.358974	4386.666667	4407.179487	3712.820513	4385.641026	4611.794872	4634.358974	4521.538462	4024.102564	4098.461538	4517.948718	4438.974359	4267.179487	3952.820513	1737.000000	1678.000000	28.454000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
8.000000	4355.897436	4386.666667	4406.153846	3710.769231	4384.615385	4612.820513	4631.794872	4523.589744	4024.615385	4100.000000	4514.871795	4441.025641	4268.205128	3952.307692	1738.000000	1678.000000	28.461000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
9.000000	4356.923077	4385.641026	4406.666667	3711.282051	4383.076923	4612.307692	4630.769231	4521.538462	4024.102564	4098.974359	4516.410256	4438.461538	4267.179487	3953.846154	1737.000000	1677.000000	28.469000	0.000000	0.000000	0.000000	0.000000	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.000	0.000
